month,hour,day_type,daylight_savings_status,indoor_dry_bulb_temperature,average_unmet_cooling_setpoint_difference,indoor_relative_humidity,non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
1,9,6,0,0.0,0.0,0.0,0.5534833,0.0,0.0,0.0,192.05
1,10,6,0,0.0,0.0,0.0,1.04225,0.0,0.0,0.0,358.61667
1,11,6,0,0.0,0.0,0.0,0.89045,0.0,0.0,0.0,481.43332
1,12,6,0,0.0,0.0,0.0,0.736,0.0,0.0,0.0,552.85834
1,13,6,0,0.0,0.0,0.0,0.4956,0.0,0.0,0.0,569.57086
1,14,6,0,0.0,0.0,0.0,0.76276666,0.0,0.0,0.0,532.05835
1,15,6,0,0.0,0.0,0.0,1.3505666,0.0,0.0,0.0,428.1
1,16,6,0,0.0,0.0,0.0,1.3961,0.0,0.0,0.0,225.51666
1,17,6,0,0.0,0.0,0.0,1.2962,0.0,0.0,0.0,0.0
1,18,6,0,0.0,0.0,0.0,1.29255,0.0,0.0,0.0,0.0
1,19,6,0,0.0,0.0,0.0,1.43655,0.0,0.0,0.0,0.0
1,20,6,0,0.0,0.0,0.0,1.9551667,0.0,0.0,0.0,0.0
1,21,6,0,0.0,0.0,0.0,2.0150833,0.0,0.0,0.0,0.0
1,22,6,0,0.0,0.0,0.0,0.94885,0.0,0.0,0.0,0.0
1,23,6,0,0.0,0.0,0.0,0.6299667,0.0,0.0,0.0,0.0
1,24,6,0,0.0,0.0,0.0,0.8769583,0.0,0.0,0.0,0.0
1,1,7,0,0.0,0.0,0.0,0.9202,0.0,0.0,0.0,0.0
1,2,7,0,0.0,0.0,0.0,0.56911665,0.0,0.0,0.0,0.0
1,3,7,0,0.0,0.0,0.0,0.49921668,0.0,0.0,0.0,0.0
1,4,7,0,0.0,0.0,0.0,0.49705,0.0,0.0,0.0,0.0
1,5,7,0,0.0,0.0,0.0,1.305,0.0,0.0,0.0,0.0
1,6,7,0,0.0,0.0,0.0,1.9164333,0.0,0.0,0.0,0.0
1,7,7,0,0.0,0.0,0.0,1.4377667,0.0,0.0,0.0,9.9625
1,8,7,0,0.0,0.0,0.0,1.2089334,0.0,0.0,0.0,41.916668
1,9,7,0,0.0,0.0,0.0,0.5294333,0.0,0.0,0.0,188.3
1,10,7,0,0.0,0.0,0.0,0.48881668,0.0,0.0,0.0,349.2625
1,11,7,0,0.0,0.0,0.0,0.58681667,0.0,0.0,0.0,469.50418
1,12,7,0,0.0,0.0,0.0,0.75518334,0.0,0.0,0.0,541.1042
1,13,7,0,0.0,0.0,0.0,0.68621665,0.0,0.0,0.0,556.82086
1,14,7,0,0.0,0.0,0.0,0.7255167,0.0,0.0,0.0,516.4167
1,15,7,0,0.0,0.0,0.0,0.41078332,0.0,0.0,0.0,413.90833
1,16,7,0,0.0,0.0,0.0,0.29943332,0.0,0.0,0.0,221.05833
1,17,7,0,0.0,0.0,0.0,0.4494,0.0,0.0,0.0,0.0
1,18,7,0,0.0,0.0,0.0,2.6136,0.0,0.0,0.0,0.0
1,19,7,0,0.0,0.0,0.0,1.14985,0.0,0.0,0.0,0.0
1,20,7,0,0.0,0.0,0.0,1.3266833,0.0,0.0,0.0,0.0
1,21,7,0,0.0,0.0,0.0,1.3841166,0.0,0.0,0.0,0.0
1,22,7,0,0.0,0.0,0.0,1.0537167,0.0,0.0,0.0,0.0
1,23,7,0,0.0,0.0,0.0,0.7825,0.0,0.0,0.0,0.0
1,24,7,0,0.0,0.0,0.0,0.65774167,0.0,0.0,0.0,0.0
1,1,1,0,0.0,0.0,0.0,0.43233332,0.0,0.0,0.0,0.0
1,2,1,0,0.0,0.0,0.0,0.42301667,0.0,0.0,0.0,0.0
1,3,1,0,0.0,0.0,0.0,0.4162,0.0,0.0,0.0,0.0
1,4,1,0,0.0,0.0,0.0,0.41961667,0.0,0.0,0.0,0.0
1,5,1,0,0.0,0.0,0.0,0.41795,0.0,0.0,0.0,0.0
1,6,1,0,0.0,0.0,0.0,0.79576665,0.0,0.0,0.0,0.0
1,7,1,0,0.0,0.0,0.0,0.37396666,0.0,0.0,0.0,6.95
1,8,1,0,0.0,0.0,0.0,0.32025,0.0,0.0,0.0,44.641666
1,9,1,0,0.0,0.0,0.0,0.3139,0.0,0.0,0.0,192.775
1,10,1,0,0.0,0.0,0.0,0.31278333,0.0,0.0,0.0,353.79584
1,11,1,0,0.0,0.0,0.0,0.32051668,0.0,0.0,0.0,471.12918
1,12,1,0,0.0,0.0,0.0,0.32066667,0.0,0.0,0.0,532.0417
1,13,1,0,0.0,0.0,0.0,0.6939,0.0,0.0,0.0,538.3875
1,14,1,0,0.0,0.0,0.0,1.0143,0.0,0.0,0.0,480.55
1,15,1,0,0.0,0.0,0.0,1.2703834,0.0,0.0,0.0,308.73334
1,16,1,0,0.0,0.0,0.0,3.3819168,0.0,0.0,0.0,117.96667
1,17,1,0,0.0,0.0,0.0,0.9946,0.0,0.0,0.0,2.7791667
1,18,1,0,0.0,0.0,0.0,0.9469333,0.0,0.0,0.0,0.0
1,19,1,0,0.0,0.0,0.0,1.1888167,0.0,0.0,0.0,0.0
1,20,1,0,0.0,0.0,0.0,1.2100834,0.0,0.0,0.0,0.0
1,21,1,0,0.0,0.0,0.0,0.6858,0.0,0.0,0.0,0.0
1,22,1,0,0.0,0.0,0.0,0.78276664,0.0,0.0,0.0,0.0
1,23,1,0,0.0,0.0,0.0,0.6469167,0.0,0.0,0.0,0.0
1,24,1,0,0.0,0.0,0.0,0.44781667,0.0,0.0,0.0,0.0
1,1,2,0,0.0,0.0,0.0,0.75883335,0.0,0.0,0.0,0.0
1,2,2,0,0.0,0.0,0.0,0.78571665,0.0,0.0,0.0,0.0
1,3,2,0,0.0,0.0,0.0,0.39303333,0.0,0.0,0.0,0.0
1,4,2,0,0.0,0.0,0.0,1.32905,0.0,0.0,0.0,0.0
1,5,2,0,0.0,0.0,0.0,0.390775,0.0,0.0,0.0,0.0
1,6,2,0,0.0,0.0,0.0,1.692175,0.0,0.0,0.0,0.0
1,7,2,0,0.0,0.0,0.0,0.46763334,0.0,0.0,0.0,0.0
1,8,2,0,0.0,0.0,0.0,0.6896667,0.0,0.0,0.0,63.5125
1,9,2,0,0.0,0.0,0.0,0.7429417,0.0,0.0,0.0,190.41875
1,10,2,0,0.0,0.0,0.0,0.6789167,0.0,0.0,0.0,345.40833
1,11,2,0,0.0,0.0,0.0,0.59723336,0.0,0.0,0.0,457.15
1,12,2,0,0.0,0.0,0.0,0.5859,0.0,0.0,0.0,524.225
1,13,2,0,0.0,0.0,0.0,0.57488334,0.0,0.0,0.0,534.55835
1,14,2,0,0.0,0.0,0.0,0.57318336,0.0,0.0,0.0,493.6625
1,15,2,0,0.0,0.0,0.0,0.7026333,0.0,0.0,0.0,390.07916
1,16,2,0,0.0,0.0,0.0,0.9741333,0.0,0.0,0.0,192.26666
1,17,2,0,0.0,0.0,0.0,1.3437166,0.0,0.0,0.0,0.2125
1,18,2,0,0.0,0.0,0.0,1.25845,0.0,0.0,0.0,0.0
1,19,2,0,0.0,0.0,0.0,1.15595,0.0,0.0,0.0,0.0
1,20,2,0,0.0,0.0,0.0,1.3999833,0.0,0.0,0.0,0.0
1,21,2,0,0.0,0.0,0.0,1.33805,0.0,0.0,0.0,0.0
1,22,2,0,0.0,0.0,0.0,1.3355833,0.0,0.0,0.0,0.0
1,23,2,0,0.0,0.0,0.0,1.0500222,0.0,0.0,0.0,0.0
1,24,2,0,0.0,0.0,0.0,0.86006665,0.0,0.0,0.0,0.0
2,1,3,0,0.0,0.0,0.0,0.42255,0.0,0.0,0.0,0.0
2,2,3,0,0.0,0.0,0.0,0.42266667,0.0,0.0,0.0,0.0
2,3,3,0,0.0,0.0,0.0,0.41921666,0.0,0.0,0.0,0.0
2,4,3,0,0.0,0.0,0.0,0.41608334,0.0,0.0,0.0,0.0
2,5,3,0,0.0,0.0,0.0,1.5304834,0.0,0.0,0.0,0.0
2,6,3,0,0.0,0.0,0.0,0.7199,0.0,0.0,0.0,0.0
2,7,3,0,0.0,0.0,0.0,1.4199333,0.0,0.0,0.0,14.804167
2,8,3,0,0.0,0.0,0.0,0.6009333,0.0,0.0,0.0,50.1
2,9,3,0,0.0,0.0,0.0,0.76198334,0.0,0.0,0.0,194.52916
2,10,3,0,0.0,0.0,0.0,0.6807,0.0,0.0,0.0,353.3
2,11,3,0,0.0,0.0,0.0,0.68348336,0.0,0.0,0.0,467.28333
2,12,3,0,0.0,0.0,0.0,0.5157,0.0,0.0,0.0,529.54584
2,13,3,0,0.0,0.0,0.0,0.40381667,0.0,0.0,0.0,487.06668
2,14,3,0,0.0,0.0,0.0,0.7912167,0.0,0.0,0.0,435.8
2,15,3,0,0.0,0.0,0.0,0.66735,0.0,0.0,0.0,286.95416
2,16,3,0,0.0,0.0,0.0,0.55591667,0.0,0.0,0.0,85.73333
2,17,3,0,0.0,0.0,0.0,0.55763334,0.0,0.0,0.0,0.72083336
2,18,3,0,0.0,0.0,0.0,0.4883,0.0,0.0,0.0,0.0
2,19,3,0,0.0,0.0,0.0,0.7145,0.0,0.0,0.0,0.0
2,20,3,0,0.0,0.0,0.0,0.72515,0.0,0.0,0.0,0.0
2,21,3,0,0.0,0.0,0.0,0.7846,0.0,0.0,0.0,0.0
2,22,3,0,0.0,0.0,0.0,0.95005,0.0,0.0,0.0,0.0
2,23,3,0,0.0,0.0,0.0,1.14855,0.0,0.0,0.0,0.0
2,24,3,0,0.0,0.0,0.0,0.57268333,0.0,0.0,0.0,0.0
2,1,4,0,0.0,0.0,0.0,0.6347,0.0,0.0,0.0,0.0
2,2,4,0,0.0,0.0,0.0,0.3098,0.0,0.0,0.0,0.0
2,3,4,0,0.0,0.0,0.0,0.30903333,0.0,0.0,0.0,0.0
2,4,4,0,0.0,0.0,0.0,0.30785,0.0,0.0,0.0,0.0
2,5,4,0,0.0,0.0,0.0,0.3067,0.0,0.0,0.0,0.0
2,6,4,0,0.0,0.0,0.0,0.6727,0.0,0.0,0.0,0.0
2,7,4,0,0.0,0.0,0.0,1.0876833,0.0,0.0,0.0,0.0
2,8,4,0,0.0,0.0,0.0,1.5052834,0.0,0.0,0.0,116.041664
2,9,4,0,0.0,0.0,0.0,1.6200833,0.0,0.0,0.0,172.3875
2,10,4,0,0.0,0.0,0.0,1.0981667,0.0,0.0,0.0,305.7125
2,11,4,0,0.0,0.0,0.0,1.1014167,0.0,0.0,0.0,439.975
2,12,4,0,0.0,0.0,0.0,1.0950167,0.0,0.0,0.0,496.89166
2,13,4,0,0.0,0.0,0.0,0.8107333,0.0,0.0,0.0,407.4
2,14,4,0,0.0,0.0,0.0,0.7356333,0.0,0.0,0.0,366.325
2,15,4,0,0.0,0.0,0.0,0.5917,0.0,0.0,0.0,206.09166
2,16,4,0,0.0,0.0,0.0,0.6202833,0.0,0.0,0.0,84.15
2,17,4,0,0.0,0.0,0.0,0.66275,0.0,0.0,0.0,0.0
2,18,4,0,0.0,0.0,0.0,0.42641667,0.0,0.0,0.0,0.0
2,19,4,0,0.0,0.0,0.0,0.66001666,0.0,0.0,0.0,0.0
2,20,4,0,0.0,0.0,0.0,1.6656,0.0,0.0,0.0,0.0
2,21,4,0,0.0,0.0,0.0,2.7318666,0.0,0.0,0.0,0.0
2,22,4,0,0.0,0.0,0.0,2.2648,0.0,0.0,0.0,0.0
2,23,4,0,0.0,0.0,0.0,1.6248167,0.0,0.0,0.0,0.0
2,24,4,0,0.0,0.0,0.0,0.59704167,0.0,0.0,0.0,0.0
2,1,5,0,0.0,0.0,0.0,0.5197833,0.0,0.0,0.0,0.0
2,2,5,0,0.0,0.0,0.0,0.52025,0.0,0.0,0.0,0.0
2,3,5,0,0.0,0.0,0.0,0.51998335,0.0,0.0,0.0,0.0
2,4,5,0,0.0,0.0,0.0,0.5178,0.0,0.0,0.0,0.0
2,5,5,0,0.0,0.0,0.0,0.517,0.0,0.0,0.0,0.0
2,6,5,0,0.0,0.0,0.0,0.61301666,0.0,0.0,0.0,0.0
2,7,5,0,0.0,0.0,0.0,0.5236833,0.0,0.0,0.0,6.9333334
2,8,5,0,0.0,0.0,0.0,0.43301666,0.0,0.0,0.0,76.566666
2,9,5,0,0.0,0.0,0.0,0.90445,0.0,0.0,0.0,145.89166
2,10,5,0,0.0,0.0,0.0,3.5605667,0.0,0.0,0.0,146.08333
2,11,5,0,0.0,0.0,0.0,3.2184334,0.0,0.0,0.0,92.98333
2,12,5,0,0.0,0.0,0.0,1.6696833,0.0,0.0,0.0,52.708332
2,13,5,0,0.0,0.0,0.0,1.8594834,0.0,0.0,0.0,69.1875
2,14,5,0,0.0,0.0,0.0,1.1320333,0.0,0.0,0.0,87.86667
2,15,5,0,0.0,0.0,0.0,1.7276167,0.0,0.0,0.0,42.404167
2,16,5,0,0.0,0.0,0.0,1.7352834,0.0,0.0,0.0,2.8541667
2,17,5,0,0.0,0.0,0.0,0.8502333,0.0,0.0,0.0,0.0
2,18,5,0,0.0,0.0,0.0,1.16355,0.0,0.0,0.0,0.0
2,19,5,0,0.0,0.0,0.0,0.9383,0.0,0.0,0.0,0.0
2,20,5,0,0.0,0.0,0.0,0.8599333,0.0,0.0,0.0,0.0
2,21,5,0,0.0,0.0,0.0,1.10155,0.0,0.0,0.0,0.0
2,22,5,0,0.0,0.0,0.0,0.9869,0.0,0.0,0.0,0.0
2,23,5,0,0.0,0.0,0.0,0.81985,0.0,0.0,0.0,0.0
2,24,5,0,0.0,0.0,0.0,0.81684166,0.0,0.0,0.0,0.0
2,1,6,0,0.0,0.0,0.0,0.81726664,0.0,0.0,0.0,0.0
2,2,6,0,0.0,0.0,0.0,0.72938335,0.0,0.0,0.0,0.0
2,3,6,0,0.0,0.0,0.0,0.5197167,0.0,0.0,0.0,0.0
2,4,6,0,0.0,0.0,0.0,0.51596665,0.0,0.0,0.0,0.0
2,5,6,0,0.0,0.0,0.0,0.65068334,0.0,0.0,0.0,0.0
2,6,6,0,0.0,0.0,0.0,1.20665,0.0,0.0,0.0,0.0
2,7,6,0,0.0,0.0,0.0,0.39476666,0.0,0.0,0.0,0.0
2,8,6,0,0.0,0.0,0.0,0.51255,0.0,0.0,0.0,103.09583
2,9,6,0,0.0,0.0,0.0,0.59136665,0.0,0.0,0.0,85.3625
2,10,6,0,0.0,0.0,0.0,0.63439167,0.0,0.0,0.0,408.22916
2,11,6,0,0.0,0.0,0.0,0.42886665,0.0,0.0,0.0,233.00417
2,12,6,0,0.0,0.0,0.0,0.43813333,0.0,0.0,0.0,129.6375
2,13,6,0,0.0,0.0,0.0,0.9908,0.0,0.0,0.0,213.92084
2,14,6,0,0.0,0.0,0.0,1.0651,0.0,0.0,0.0,322.62082
2,15,6,0,0.0,0.0,0.0,0.72391665,0.0,0.0,0.0,301.51666
2,16,6,0,0.0,0.0,0.0,2.0735166,0.0,0.0,0.0,79.375
2,17,6,0,0.0,0.0,0.0,1.28355,0.0,0.0,0.0,2.0
2,18,6,0,0.0,0.0,0.0,1.1787333,0.0,0.0,0.0,0.0
2,19,6,0,0.0,0.0,0.0,1.1166667,0.0,0.0,0.0,0.0
2,20,6,0,0.0,0.0,0.0,1.02915,0.0,0.0,0.0,0.0
2,21,6,0,0.0,0.0,0.0,1.1043833,0.0,0.0,0.0,0.0
2,22,6,0,0.0,0.0,0.0,4.0388665,0.0,0.0,0.0,0.0
2,23,6,0,0.0,0.0,0.0,2.2423832,0.0,0.0,0.0,0.0
2,24,6,0,0.0,0.0,0.0,1.8472834,0.0,0.0,0.0,0.0
2,1,7,0,0.0,0.0,0.0,1.258,0.0,0.0,0.0,0.0
2,2,7,0,0.0,0.0,0.0,1.21395,0.0,0.0,0.0,0.0
2,3,7,0,0.0,0.0,0.0,1.8634167,0.0,0.0,0.0,0.0
2,4,7,0,0.0,0.0,0.0,0.6613,0.0,0.0,0.0,0.0
2,5,7,0,0.0,0.0,0.0,0.81195,0.0,0.0,0.0,0.0
2,6,7,0,0.0,0.0,0.0,0.6044667,0.0,0.0,0.0,0.0
2,7,7,0,0.0,0.0,0.0,0.41866666,0.0,0.0,0.0,37.358334
2,8,7,0,0.0,0.0,0.0,0.422,0.0,0.0,0.0,95.40833
2,9,7,0,0.0,0.0,0.0,0.41493332,0.0,0.0,0.0,172.57083
2,10,7,0,0.0,0.0,0.0,0.9788167,0.0,0.0,0.0,80.629166
2,11,7,0,0.0,0.0,0.0,0.77965,0.0,0.0,0.0,146.45
2,12,7,0,0.0,0.0,0.0,1.1511834,0.0,0.0,0.0,265.04584
2,13,7,0,0.0,0.0,0.0,1.0694,0.0,0.0,0.0,267.99167
2,14,7,0,0.0,0.0,0.0,1.1933334,0.0,0.0,0.0,169.19167
2,15,7,0,0.0,0.0,0.0,1.7204833,0.0,0.0,0.0,80.541664
2,16,7,0,0.0,0.0,0.0,2.4521334,0.0,0.0,0.0,23.120832
2,17,7,0,0.0,0.0,0.0,2.1838167,0.0,0.0,0.0,1.975
2,18,7,0,0.0,0.0,0.0,2.3151166,0.0,0.0,0.0,0.0
2,19,7,0,0.0,0.0,0.0,2.1826832,0.0,0.0,0.0,0.0
2,20,7,0,0.0,0.0,0.0,2.1229668,0.0,0.0,0.0,0.0
2,21,7,0,0.0,0.0,0.0,1.6121167,0.0,0.0,0.0,0.0
2,22,7,0,0.0,0.0,0.0,1.7863834,0.0,0.0,0.0,0.0
2,23,7,0,0.0,0.0,0.0,1.0066167,0.0,0.0,0.0,0.0
2,24,7,0,0.0,0.0,0.0,0.89245,0.0,0.0,0.0,0.0
2,1,1,0,0.0,0.0,0.0,0.51696664,0.0,0.0,0.0,0.0
2,2,1,0,0.0,0.0,0.0,0.5162333,0.0,0.0,0.0,0.0
2,3,1,0,0.0,0.0,0.0,0.51535,0.0,0.0,0.0,0.0
2,4,1,0,0.0,0.0,0.0,0.55681664,0.0,0.0,0.0,0.0
2,5,1,0,0.0,0.0,0.0,1.21275,0.0,0.0,0.0,0.0
2,6,1,0,0.0,0.0,0.0,1.43095,0.0,0.0,0.0,0.0
2,7,1,0,0.0,0.0,0.0,1.0498834,0.0,0.0,0.0,0.22083333
2,8,1,0,0.0,0.0,0.0,1.1961334,0.0,0.0,0.0,25.025
2,9,1,0,0.0,0.0,0.0,0.424,0.0,0.0,0.0,35.0375
2,10,1,0,0.0,0.0,0.0,0.42645,0.0,0.0,0.0,62.579166
2,11,1,0,0.0,0.0,0.0,1.1403,0.0,0.0,0.0,113.82917
2,12,1,0,0.0,0.0,0.0,0.42831665,0.0,0.0,0.0,160.45
2,13,1,0,0.0,0.0,0.0,1.168,0.0,0.0,0.0,104.254166
2,14,1,0,0.0,0.0,0.0,0.43491668,0.0,0.0,0.0,73.88333
2,15,1,0,0.0,0.0,0.0,1.2183,0.0,0.0,0.0,78.49167
2,16,1,0,0.0,0.0,0.0,0.656,0.0,0.0,0.0,32.954166
2,17,1,0,0.0,0.0,0.0,3.5665834,0.0,0.0,0.0,0.0
2,18,1,0,0.0,0.0,0.0,2.4740083,0.0,0.0,0.0,0.0
2,19,1,0,0.0,0.0,0.0,2.23895,0.0,0.0,0.0,0.0
2,20,1,0,0.0,0.0,0.0,3.0794,0.0,0.0,0.0,0.0
2,21,1,0,0.0,0.0,0.0,1.3178166,0.0,0.0,0.0,0.0
2,22,1,0,0.0,0.0,0.0,2.1166334,0.0,0.0,0.0,0.0
2,23,1,0,0.0,0.0,0.0,1.5150833,0.0,0.0,0.0,0.0
2,24,1,0,0.0,0.0,0.0,1.0277417,0.0,0.0,0.0,0.0
2,1,2,0,0.0,0.0,0.0,1.6371,0.0,0.0,0.0,0.0
2,2,2,0,0.0,0.0,0.0,0.51483333,0.0,0.0,0.0,0.0
2,3,2,0,0.0,0.0,0.0,0.42955,0.0,0.0,0.0,0.0
2,4,2,0,0.0,0.0,0.0,0.42651665,0.0,0.0,0.0,0.0
2,5,2,0,0.0,0.0,0.0,0.4253,0.0,0.0,0.0,0.0
2,6,2,0,0.0,0.0,0.0,0.56401664,0.0,0.0,0.0,0.0
2,7,2,0,0.0,0.0,0.0,0.94301665,0.0,0.0,0.0,16.4375
2,8,2,0,0.0,0.0,0.0,0.7269167,0.0,0.0,0.0,73.21667
2,9,2,0,0.0,0.0,0.0,0.4217,0.0,0.0,0.0,163.04584
2,10,2,0,0.0,0.0,0.0,0.4143,0.0,0.0,0.0,96.45
2,11,2,0,0.0,0.0,0.0,0.41621667,0.0,0.0,0.0,139.25
2,12,2,0,0.0,0.0,0.0,1.1493833,0.0,0.0,0.0,140.1125
2,13,2,0,0.0,0.0,0.0,0.41728333,0.0,0.0,0.0,142.925
2,14,2,0,0.0,0.0,0.0,0.44546667,0.0,0.0,0.0,99.67083
2,15,2,0,0.0,0.0,0.0,0.82785,0.0,0.0,0.0,13.358334
2,16,2,0,0.0,0.0,0.0,0.94955,0.0,0.0,0.0,0.0
2,17,2,0,0.0,0.0,0.0,1.5073833,0.0,0.0,0.0,0.0
2,18,2,0,0.0,0.0,0.0,1.7209667,0.0,0.0,0.0,0.0
2,19,2,0,0.0,0.0,0.0,1.6741834,0.0,0.0,0.0,0.0
2,20,2,0,0.0,0.0,0.0,1.2755333,0.0,0.0,0.0,0.0
2,21,2,0,0.0,0.0,0.0,2.5434167,0.0,0.0,0.0,0.0
2,22,2,0,0.0,0.0,0.0,1.1936166,0.0,0.0,0.0,0.0
2,23,2,0,0.0,0.0,0.0,1.3500167,0.0,0.0,0.0,0.0
2,24,2,0,0.0,0.0,0.0,1.4841833,0.0,0.0,0.0,0.0
2,1,3,0,0.0,0.0,0.0,0.7604833,0.0,0.0,0.0,0.0
2,2,3,0,0.0,0.0,0.0,0.5136,0.0,0.0,0.0,0.0
2,3,3,0,0.0,0.0,0.0,1.3018167,0.0,0.0,0.0,0.0
2,4,3,0,0.0,0.0,0.0,0.51198334,0.0,0.0,0.0,0.0
2,5,3,0,0.0,0.0,0.0,0.5132167,0.0,0.0,0.0,0.0
2,6,3,0,0.0,0.0,0.0,1.5860333,0.0,0.0,0.0,0.0
2,7,3,0,0.0,0.0,0.0,0.8179167,0.0,0.0,0.0,0.0
2,8,3,0,0.0,0.0,0.0,0.6713333,0.0,0.0,0.0,98.36667
2,9,3,0,0.0,0.0,0.0,0.42231667,0.0,0.0,0.0,239.2375
2,10,3,0,0.0,0.0,0.0,0.41413334,0.0,0.0,0.0,197.85417
2,11,3,0,0.0,0.0,0.0,0.41433334,0.0,0.0,0.0,192.83333
2,12,3,0,0.0,0.0,0.0,0.4164,0.0,0.0,0.0,215.99167
2,13,3,0,0.0,0.0,0.0,0.42613333,0.0,0.0,0.0,349.24167
2,14,3,0,0.0,0.0,0.0,0.42751667,0.0,0.0,0.0,372.27084
2,15,3,0,0.0,0.0,0.0,0.42653334,0.0,0.0,0.0,309.21667
2,16,3,0,0.0,0.0,0.0,0.581,0.0,0.0,0.0,198.90416
2,17,3,0,0.0,0.0,0.0,1.4794333,0.0,0.0,0.0,5.2625
2,18,3,0,0.0,0.0,0.0,1.6778667,0.0,0.0,0.0,0.0
2,19,3,0,0.0,0.0,0.0,1.7442,0.0,0.0,0.0,0.0
2,20,3,0,0.0,0.0,0.0,1.354,0.0,0.0,0.0,0.0
2,21,3,0,0.0,0.0,0.0,1.2696,0.0,0.0,0.0,0.0
2,22,3,0,0.0,0.0,0.0,1.1375333,0.0,0.0,0.0,0.0
2,23,3,0,0.0,0.0,0.0,0.9006,0.0,0.0,0.0,0.0
2,24,3,0,0.0,0.0,0.0,0.6595,0.0,0.0,0.0,0.0
2,1,4,0,0.0,0.0,0.0,0.5121167,0.0,0.0,0.0,0.0
2,2,4,0,0.0,0.0,0.0,0.51131666,0.0,0.0,0.0,0.0
2,3,4,0,0.0,0.0,0.0,0.51175,0.0,0.0,0.0,0.0
2,4,4,0,0.0,0.0,0.0,0.51093334,0.0,0.0,0.0,0.0
2,5,4,0,0.0,0.0,0.0,0.5097167,0.0,0.0,0.0,0.0
2,6,4,0,0.0,0.0,0.0,0.8122,0.0,0.0,0.0,0.0
2,7,4,0,0.0,0.0,0.0,1.0242167,0.0,0.0,0.0,24.9625
2,8,4,0,0.0,0.0,0.0,0.54415,0.0,0.0,0.0,83.729164
2,9,4,0,0.0,0.0,0.0,0.42398334,0.0,0.0,0.0,263.09583
2,10,4,0,0.0,0.0,0.0,0.38665,0.0,0.0,0.0,384.5125
2,11,4,0,0.0,0.0,0.0,0.39106667,0.0,0.0,0.0,470.54166
2,12,4,0,0.0,0.0,0.0,0.3903,0.0,0.0,0.0,505.6125
2,13,4,0,0.0,0.0,0.0,0.37995,0.0,0.0,0.0,515.24164
2,14,4,0,0.0,0.0,0.0,0.46803334,0.0,0.0,0.0,484.2125
2,15,4,0,0.0,0.0,0.0,0.44998333,0.0,0.0,0.0,239.42084
2,16,4,0,0.0,0.0,0.0,0.6055667,0.0,0.0,0.0,178.925
2,17,4,0,0.0,0.0,0.0,0.74841666,0.0,0.0,0.0,2.0375
2,18,4,0,0.0,0.0,0.0,1.7742,0.0,0.0,0.0,0.0
2,19,4,0,0.0,0.0,0.0,1.8212167,0.0,0.0,0.0,0.0
2,20,4,0,0.0,0.0,0.0,2.1741166,0.0,0.0,0.0,0.0
2,21,4,0,0.0,0.0,0.0,1.2317,0.0,0.0,0.0,0.0
2,22,4,0,0.0,0.0,0.0,3.3185666,0.0,0.0,0.0,0.0
2,23,4,0,0.0,0.0,0.0,2.4052835,0.0,0.0,0.0,0.0
2,24,4,0,0.0,0.0,0.0,1.0269166,0.0,0.0,0.0,0.0
2,1,5,0,0.0,0.0,0.0,0.5086667,0.0,0.0,0.0,0.0
2,2,5,0,0.0,0.0,0.0,0.50805,0.0,0.0,0.0,0.0
2,3,5,0,0.0,0.0,0.0,0.51105,0.0,0.0,0.0,0.0
2,4,5,0,0.0,0.0,0.0,0.5061,0.0,0.0,0.0,0.0
2,5,5,0,0.0,0.0,0.0,0.50625,0.0,0.0,0.0,0.0
2,6,5,0,0.0,0.0,0.0,1.8926834,0.0,0.0,0.0,0.0
2,7,5,0,0.0,0.0,0.0,0.8523833,0.0,0.0,0.0,0.0
2,8,5,0,0.0,0.0,0.0,0.58171666,0.0,0.0,0.0,132.22084
2,9,5,0,0.0,0.0,0.0,0.40155,0.0,0.0,0.0,194.825
2,10,5,0,0.0,0.0,0.0,0.39435,0.0,0.0,0.0,176.5875
2,11,5,0,0.0,0.0,0.0,0.39616665,0.0,0.0,0.0,184.825
2,12,5,0,0.0,0.0,0.0,0.39695,0.0,0.0,0.0,177.78334
2,13,5,0,0.0,0.0,0.0,0.39928332,0.0,0.0,0.0,179.53334
2,14,5,0,0.0,0.0,0.0,0.3975,0.0,0.0,0.0,172.80833
2,15,5,0,0.0,0.0,0.0,0.42018333,0.0,0.0,0.0,130.74167
2,16,5,0,0.0,0.0,0.0,0.80973333,0.0,0.0,0.0,19.7125
2,17,5,0,0.0,0.0,0.0,0.78886664,0.0,0.0,0.0,0.0
2,18,5,0,0.0,0.0,0.0,0.9619667,0.0,0.0,0.0,0.0
2,19,5,0,0.0,0.0,0.0,1.1421334,0.0,0.0,0.0,0.0
2,20,5,0,0.0,0.0,0.0,1.3687834,0.0,0.0,0.0,0.0
2,21,5,0,0.0,0.0,0.0,1.5598167,0.0,0.0,0.0,0.0
2,22,5,0,0.0,0.0,0.0,1.0644166,0.0,0.0,0.0,0.0
2,23,5,0,0.0,0.0,0.0,0.72711664,0.0,0.0,0.0,0.0
2,24,5,0,0.0,0.0,0.0,1.013925,0.0,0.0,0.0,0.0
2,1,6,0,0.0,0.0,0.0,0.6379833,0.0,0.0,0.0,0.0
2,2,6,0,0.0,0.0,0.0,0.49185,0.0,0.0,0.0,0.0
2,3,6,0,0.0,0.0,0.0,0.49283335,0.0,0.0,0.0,0.0
